ID,Gender,Age,ZIP Code,Education,Experience,Family,Income,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan,,Income,Bin Size,Frequency table for INCOME column,,,,,CCAvg,Bin Size,Frequency table for CCAvg column,,,,,,Experience,Bin Size,Frequency table for EXPERIENCE column,,,,
A_1316,F,25,94085,1,1,4,74,2.6,204,0,0,0,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1317,F,39,92037,2,14,2,54,1.1,159,0,0,0,1,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1318,F,30,94542,2,6,3,181,4.1,0,0,1,1,1,1,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1319,F,58,90034,3,33,2,75,0,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1320,M,41,91101,1,15,3,95,0.1,240,1,0,0,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1321,F,37,94305,2,11,4,190,7.3,565,0,1,1,0,1,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1322,M,36,94709,1,11,1,90,2.8,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1323,F,27,95616,1,3,4,20,1,134,0,0,1,1,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1324,M,60,95014,3,34,3,64,2.2,0,0,0,0,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1325,F,62,90019,3,36,2,85,1.7,98,0,0,0,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1326,M,67,93711,2,43,4,105,1.7,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1327,M,44,90840,1,18,1,21,0.2,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1328,F,24,94720,2,-1,2,78,1.8,0,0,0,0,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1329,F,45,94085,1,21,2,158,6.67,132,0,0,1,1,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1330,M,58,94720,1,34,1,125,4.3,219,0,0,0,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1331,F,61,95449,2,36,3,81,1.8,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1332,F,54,93105,1,29,1,183,8.1,0,0,0,1,1,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1333,F,28,94550,2,3,4,54,0.6,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1334,M,49,94025,3,24,4,79,3.6,212,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1335,M,35,91706,2,11,1,38,1.5,136,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1336,M,36,94704,2,10,4,172,1,295,0,0,1,0,1,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1337,M,34,93106,1,8,3,184,7.5,0,0,0,0,0,1,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1338,F,36,95054,1,11,2,158,7.8,114,0,0,1,1,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1339,M,35,94596,3,11,1,188,0.9,282,0,0,1,0,1,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1340,F,27,95064,3,2,4,20,0.5,0,0,0,1,0,0,,44,,,,,,,0.9,,,,,,,,14,,,,,,
A_1341,M,42,92677,3,18,4,60,0.2,151,0,0,0,1,0,,44,,,,,,,0.8,,,,,,,,14,,,,,,
A_1342,M,65,92096,3,39,4,113,2.4,0,0,0,1,0,0,,44,,,,,,,0.8,,,,,,,,14,,,,,,
A_1343,F,29,93101,1,5,4,70,0,0,0,0,1,1,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1344,M,65,95762,3,41,2,84,0,0,0,0,1,1,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1345,M,59,94002,3,33,2,23,0.2,0,0,0,1,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1346,M,46,90089,1,22,2,141,3.3,0,1,1,1,1,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1347,M,59,90007,1,33,3,110,4.4,264,0,0,1,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1348,M,52,94923,1,26,4,31,1.8,0,0,0,1,1,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1349,M,60,92660,1,35,1,22,1.3,80,0,0,0,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1350,M,43,95134,1,17,1,91,5.2,0,1,0,0,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1351,M,65,94131,3,39,4,82,2.4,252,0,0,1,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1352,M,50,92630,1,26,1,23,0.3,0,0,0,0,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1353,F,48,93943,1,23,1,35,0.1,0,1,0,1,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1354,F,49,91380,3,25,1,114,2.5,0,0,0,1,0,1,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1355,F,58,94402,2,33,3,18,0.1,0,0,0,1,1,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1356,M,24,91107,3,-2,2,80,1.6,238,0,0,0,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1357,M,58,95817,3,32,2,74,2.3,0,0,0,0,1,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1358,M,45,94590,2,19,4,122,4.1,0,0,0,1,0,1,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1359,F,42,94545,2,15,3,73,2.33,0,0,0,0,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1360,F,64,96064,1,40,2,40,1.1,0,0,0,1,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1361,M,49,92103,3,25,4,55,0.1,0,0,0,1,0,0,,43,,,,,,,0.8,,,,,,,,14,,,,,,
A_1362,F,55,90089,2,31,1,69,2.7,0,1,0,0,1,0,,43,,,,,,,0.8,,,,,,,,13,,,,,,
A_1363,M,40,90024,2,14,4,92,1.4,0,0,0,1,0,0,,43,,,,,,,0.8,,,,,,,,13,,,,,,
A_1364,M,28,93943,3,2,4,48,2.1,0,0,0,1,1,0,,43,,,,,,,0.8,,,,,,,,13,,,,,,
A_1365,M,57,91711,3,31,4,113,0.6,327,0,0,1,0,1,,43,,,,,,,0.8,,,,,,,,13,,,,,,
A_1366,M,50,93940,2,25,1,58,1.3,0,0,0,1,0,0,,43,,,,,,,0.8,,,,,,,,13,,,,,,
A_1367,M,40,94025,1,16,2,109,2.2,0,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1368,F,55,94542,2,28,3,39,1,0,0,0,1,1,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1369,F,53,94591,2,29,3,33,1.9,144,0,0,0,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1370,F,48,94304,1,24,4,18,0.2,0,0,0,1,1,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1371,M,59,90044,1,33,1,63,1.6,0,0,0,1,1,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1372,M,58,92093,2,32,1,43,2.8,0,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1373,M,38,94022,3,14,4,70,2,0,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1374,F,49,94545,3,25,1,19,0.9,0,0,0,0,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1375,M,60,94501,2,36,4,39,1.3,140,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1376,F,54,94720,1,28,3,81,0.8,0,0,0,0,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1377,F,28,92161,3,2,4,34,1.3,0,0,0,0,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1378,M,27,91711,2,1,1,140,5.9,175,1,1,1,0,1,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1379,M,42,94305,1,18,1,114,0.3,0,0,0,0,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1380,M,52,91320,3,28,2,55,3.2,151,0,0,0,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1381,F,54,95351,2,30,1,21,0.1,76,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1382,M,56,94022,2,30,4,50,2.8,0,1,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1383,M,58,95833,1,34,3,41,1.5,0,0,0,1,1,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1384,F,56,90032,1,32,3,190,2.2,0,0,1,1,0,1,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1385,F,64,94110,3,40,2,8,0.3,0,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1386,F,35,92870,2,8,2,55,1.67,0,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1387,F,45,91763,1,20,2,40,1.3,0,0,0,0,1,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1388,F,57,95616,2,32,3,22,0.1,0,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1389,F,35,94590,2,8,2,44,1.67,0,1,0,0,1,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1390,F,46,95039,3,22,3,102,4.5,0,0,0,1,0,1,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1391,F,30,93033,3,4,4,54,1.8,235,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1392,F,44,90291,2,20,4,130,3.2,0,0,0,0,0,1,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1393,F,39,94501,2,12,3,75,2.33,0,0,0,1,1,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1394,F,42,95929,1,18,2,42,1.7,0,0,0,1,0,0,,42,,,,,,,0.8,,,,,,,,13,,,,,,
A_1395,F,34,92110,1,9,1,133,3.8,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1396,F,46,92037,2,20,1,40,1.2,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1397,M,55,94305,1,31,3,34,1.5,101,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1398,F,28,93727,1,3,1,142,0.8,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1399,M,35,94542,1,10,3,64,2.3,0,0,1,1,1,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1400,F,60,94720,3,35,2,44,1.6,170,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1401,F,50,91401,1,24,1,95,0.3,262,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1402,F,52,90011,3,26,1,49,1.4,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1403,M,51,91007,1,27,2,12,0.2,0,0,0,0,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1404,F,51,90024,3,26,1,98,1.3,0,0,0,1,1,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1405,F,59,91711,1,35,4,42,0.4,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1406,F,53,92152,3,28,2,44,0.6,0,0,0,1,1,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1407,F,43,94117,1,17,1,124,5.2,0,0,0,0,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1408,F,31,95005,1,6,2,175,6.7,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1409,M,32,94061,1,6,4,22,0.3,0,0,0,0,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1410,F,41,95929,1,17,4,78,2.67,99,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1411,F,31,91741,2,4,2,54,1,109,0,0,0,1,0,,41,,,,,,,0.8,,,,,,,,13,,,,,,
A_1412,F,41,92407,1,16,1,154,7,0,0,0,0,1,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1413,M,47,95820,2,22,3,42,2.7,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1414,M,37,91763,1,13,2,195,6.5,635,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1415,F,53,93023,3,23,1,80,3,0,0,0,1,1,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1416,F,49,94301,2,22,3,81,2,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1417,M,62,94022,1,36,2,89,2,0,0,0,1,1,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1418,M,33,93943,2,9,3,61,2.6,0,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1419,M,54,90016,3,24,4,25,0.4,0,0,0,0,1,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1420,M,27,90245,2,3,3,43,0.1,163,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1421,M,60,92606,1,35,1,122,2.6,352,0,0,0,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1422,M,29,90405,1,5,1,160,4.3,385,0,0,1,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1423,F,56,91320,2,32,4,83,1.6,0,0,0,0,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1424,F,55,92182,3,30,2,79,0,0,0,0,0,0,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1425,M,45,94305,2,19,3,30,0.5,0,0,0,1,1,0,,41,,,,,,,0.8,,,,,,,,12,,,,,,
A_1426,M,33,94110,1,9,1,145,4.3,437,0,0,1,0,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1427,M,45,90024,1,21,2,151,3.3,328,0,0,0,0,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1428,M,44,94720,3,18,2,14,0.1,98,0,0,0,1,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1429,M,37,95054,2,11,3,19,0.2,0,0,0,1,0,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1430,F,42,95820,3,16,1,55,0.7,135,0,0,1,0,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1431,M,26,94720,3,2,2,132,2.4,0,0,0,0,1,1,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1432,M,33,94065,1,8,1,182,8.6,0,0,0,0,0,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1433,M,61,91330,1,36,3,78,0.5,0,0,0,1,1,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1434,M,31,95822,2,7,1,42,2.4,0,0,0,1,1,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1435,M,54,95518,3,29,2,44,2.3,187,0,0,1,0,0,,40,,,,,,,0.8,,,,,,,,12,,,,,,
A_1436,M,62,91125,3,38,4,195,5.2,522,0,1,1,1,1,,40,,,,,,,0.75,,,,,,,,12,,,,,,
A_1437,M,61,92717,2,36,3,53,0.5,0,0,0,1,0,0,,40,,,,,,,0.75,,,,,,,,12,,,,,,
A_1438,M,66,92612,1,41,3,65,2.4,0,0,0,0,0,0,,40,,,,,,,0.75,,,,,,,,12,,,,,,
A_1439,M,38,94305,1,12,4,43,0.2,0,0,0,0,0,0,,40,,,,,,,0.75,,,,,,,,12,,,,,,
A_1440,M,55,90035,3,29,4,38,1.5,0,0,0,0,1,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1441,M,60,95741,3,36,1,50,1.8,0,0,0,1,0,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1442,F,23,91711,2,-2,2,81,1.8,0,0,0,0,0,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1443,M,29,94588,3,3,1,41,1.9,0,0,0,1,1,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1444,M,35,93943,1,10,3,73,2.3,0,0,0,1,0,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1445,F,53,91605,3,27,2,31,0.4,104,0,0,0,1,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1446,F,32,91320,2,7,3,84,0.6,0,0,0,1,1,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1447,M,38,94109,1,14,2,95,1.9,0,0,0,1,1,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1448,M,44,90840,1,18,4,162,1.3,301,0,0,0,0,1,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1449,F,43,95039,3,18,2,60,2.2,115,0,0,0,0,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1450,F,54,95039,3,30,2,121,1.1,0,1,0,0,0,1,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1451,M,52,91380,2,25,3,43,1,165,0,1,1,1,0,,40,,,,,,,0.7,,,,,,,,12,,,,,,
A_1452,M,31,92182,2,7,1,38,1.8,182,0,1,1,1,0,,40,,,,,,,0.7,,,,,,,,11,,,,,,
A_1453,F,47,92084,1,22,1,82,2.9,276,0,0,1,0,0,,40,,,,,,,0.7,,,,,,,,11,,,,,,
A_1454,M,42,95008,1,18,4,52,1.9,0,0,0,1,0,0,,40,,,,,,,0.7,,,,,,,,11,,,,,,
A_1455,F,57,91016,1,33,3,43,1.5,168,0,0,0,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1456,F,33,95747,2,8,1,82,2.6,0,1,1,1,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1457,F,35,94109,1,10,1,161,4.1,0,1,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1458,F,56,94550,2,30,2,24,0.7,0,0,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1459,M,57,90210,1,32,1,102,2.6,0,0,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1460,F,25,94305,2,-1,3,53,2.4,0,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1461,F,53,92037,1,28,1,85,1.2,0,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1462,F,59,95120,1,33,3,111,4.4,0,0,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1463,M,56,95054,1,32,2,90,0.3,0,0,0,1,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1464,F,54,92709,1,28,2,94,1.1,188,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1465,M,48,94606,3,23,4,63,3.6,0,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1466,M,55,94305,2,30,2,153,2.8,0,1,1,1,0,1,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1467,M,33,92037,3,7,2,39,2,0,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1468,F,46,95762,1,21,2,205,8.8,181,1,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1469,F,42,93106,1,18,1,142,3.4,496,0,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1470,F,49,94608,1,25,2,163,0.4,0,1,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1471,M,42,93014,1,17,3,113,1,0,1,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1472,F,46,92104,1,21,1,64,2.9,0,0,0,1,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1473,F,65,92647,3,40,3,20,0.1,0,0,0,0,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1474,M,50,94025,1,24,1,179,1,0,0,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1475,M,54,91101,3,24,2,91,4.5,90,0,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1476,M,42,91367,1,18,1,103,3.33,0,1,1,1,1,1,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1477,F,57,95053,2,33,4,80,1.6,0,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1478,F,61,93106,1,35,2,38,0.3,0,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1479,F,60,94143,1,34,1,44,0.2,0,0,0,0,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1480,M,40,94720,2,14,1,164,4.3,0,0,0,0,0,1,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1481,M,33,92647,1,7,3,81,1.6,0,0,0,1,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1482,F,37,90095,2,13,2,95,1.7,83,0,0,0,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1483,F,52,90747,2,28,3,44,1.9,0,0,0,0,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1484,F,33,94583,1,7,3,88,1.6,0,0,0,1,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1485,M,62,94111,2,36,3,148,7,0,0,0,1,0,1,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1486,F,62,95014,2,37,3,169,5,184,0,1,1,1,1,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1487,M,63,91711,2,37,1,11,0.8,102,0,0,0,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1488,F,55,94550,3,25,1,92,3,158,0,0,0,1,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1489,F,33,92120,2,9,3,74,2.6,0,0,0,1,0,0,,39,,,,,,,0.7,,,,,,,,11,,,,,,
A_1490,M,25,94301,1,1,3,72,0.8,0,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1491,F,55,95616,1,31,3,63,2.67,0,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1492,M,29,92373,1,3,2,172,4.5,415,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1493,M,45,90029,1,21,2,183,1.4,0,0,0,1,1,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1494,M,60,91311,3,34,1,40,2.5,166,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1495,F,44,92673,1,18,4,68,2.9,0,1,0,0,1,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1496,F,48,91423,3,23,4,78,3.6,0,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1497,F,57,90041,1,32,2,68,3.7,184,0,0,0,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1498,M,58,94005,1,32,1,49,1.4,99,0,0,1,1,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1499,F,58,94132,3,33,2,39,2.3,0,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1500,F,44,95193,1,20,1,151,3.5,392,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,11,,,,,,
A_1501,F,54,90245,1,28,2,159,0.5,461,0,0,1,0,0,,38,,,,,,,0.7,,,,,,,,10,,,,,,
A_1502,F,59,94608,2,33,4,89,1.9,0,0,0,1,1,0,,38,,,,,,,0.7,,,,,,,,10,,,,,,
A_1503,F,63,92694,3,37,4,105,1.7,244,0,0,0,1,0,,38,,,,,,,0.7,,,,,,,,10,,,,,,
A_1504,F,61,90840,1,35,2,78,2,0,0,0,1,1,0,,38,,,,,,,0.7,,,,,,,,10,,,,,,
A_1505,F,58,94609,1,32,2,128,2.7,344,0,0,0,0,0,,38,,,,,,,0.7,,,,,,,,10,,,,,,
A_1506,F,44,90254,1,20,4,81,0.8,228,0,0,0,1,0,,38,,,,,,,0.67,,,,,,,,10,,,,,,
A_1507,F,53,93305,3,29,4,50,0.1,152,0,0,1,0,0,,38,,,,,,,0.67,,,,,,,,10,,,,,,
A_1508,F,63,92624,3,39,3,38,0.1,178,0,0,1,1,0,,38,,,,,,,0.67,,,,,,,,10,,,,,,
A_1509,F,41,94960,1,17,2,119,6.1,263,1,0,1,0,0,,38,,,,,,,0.67,,,,,,,,10,,,,,,
A_1510,F,50,94509,2,26,3,110,1.8,0,0,0,1,0,0,,38,,,,,,,0.67,,,,,,,,10,,,,,,
A_1511,M,51,90212,3,25,1,29,1.4,102,0,0,0,1,0,,38,,,,,,,0.67,,,,,,,,10,,,,,,
A_1512,M,47,94590,3,22,1,19,0.4,0,0,0,1,0,0,,38,,,,,,,0.67,,,,,,,,10,,,,,,
A_1513,M,43,90630,3,19,2,130,4.7,221,0,0,0,1,1,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1514,F,46,90024,1,21,1,38,2.4,130,0,0,1,0,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1515,F,50,95054,3,24,1,31,0.3,0,0,0,0,0,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1516,M,33,91320,2,9,4,14,0.7,105,0,0,1,0,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1517,F,27,95060,2,2,3,158,0.4,0,0,1,1,0,1,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1518,F,34,92124,1,8,4,39,0.2,115,0,0,1,0,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1519,F,34,95616,3,9,2,141,4.9,0,0,0,0,1,1,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1520,F,28,95814,1,2,3,33,1,167,0,0,1,0,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1521,F,29,95006,1,5,2,92,0.6,0,0,0,1,0,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1522,F,52,94301,2,26,3,78,3,0,0,0,0,0,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1523,F,47,91754,2,22,3,42,2.7,0,0,0,1,1,0,,38,,,,,,,0.6,,,,,,,,10,,,,,,
A_1524,F,41,94124,2,16,2,15,0.3,83,0,0,0,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1525,F,58,91768,2,32,1,48,2.8,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1526,F,37,95630,1,12,3,63,2.3,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1527,M,57,95060,1,33,1,149,4.7,0,1,0,0,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1528,M,63,90275,1,39,1,49,0.8,103,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1529,F,60,94720,1,35,2,125,3.9,0,0,0,0,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1530,F,50,92131,2,25,1,58,1.3,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1531,F,60,94538,1,35,3,48,1.5,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
